S21 dB20 X,S21 dB20 Y
4410000000,-0.003730392207714525
4420000000,-0.004163658001027555
4430000000,-0.00461674383982003
4440000000,-0.005088906443494504
4450000000,-0.005579382902303847
4460000000,-0.006087391732179539
4470000000,-0.006612133927046852
4480000000,-0.007152794008050017
4490000000,-0.007708541069172534
4500000000,-0.008278529818617998
4510000000,-0.008861901615568404
4520000000,-0.009457785501728948
4530000000,-0.01006529922732628
4540000000,-0.01068355027106127
4550000000,-0.01131163685370569
4560000000,-0.01194864894491323
4570000000,-0.01259366926299849
4580000000,-0.0132457742673122
4590000000,-0.01390403514298381
4600000000,-0.01456751877773732
4610000000,-0.015235288730669
4620000000,-0.01590640619260788
4630000000,-0.01657993093805259
4640000000,-0.01725492226846146
4650000000,-0.01793043994674897
4660000000,-0.018605545122916
4670000000,-0.01927930125074736
4680000000,-0.01995077499544702
4690000000,-0.02061903713222522
4700000000,-0.02128316343582194
4710000000,-0.0219422355608482
4720000000,-0.02259534191316987
4730000000,-0.0232415785121051
4740000000,-0.02388004984368984
4750000000,-0.02450986970499865
4760000000,-0.02513016203953354
4770000000,-0.02574006176390681
4780000000,-0.02633871558578206
4790000000,-0.02692528281332358
4800000000,-0.02749893615616704
4810000000,-0.02805886251813941
4820000000,-0.02860426378185753
4830000000,-0.0291343575853034
4840000000,-0.02964837809071084
4850000000,-0.03014557674575153
4860000000,-0.03062522303735967
4870000000,-0.03108660523830316
4880000000,-0.03152903114678184
4890000000,-0.03195182881918822
4900000000,-0.03235434729633484
4910000000,-0.03273595732324062
4920000000,-0.03309605206289096
4930000000,-0.03343404780400446
4940000000,-0.0337493846631932
4950000000,-0.03404152728162065
4960000000,-0.03430996551656761
4970000000,-0.03455421512792576
4980000000,-0.03477381846004352
4990000000,-0.0349683451190903
5000000000,-0.03513739264613804
5010000000,-0.03528058718624866
5020000000,-0.03539758415381357
5030000000,-0.03548806889429081
5040000000,-0.03555175734269876
5050000000,-0.03558839667893346
5060000000,-0.03559776598025528
5070000000,-0.03557967687110866
5080000000,-0.03553397417043059
5090000000,-0.03546053653674412
5100000000,-0.03535927711117875
5110000000,-0.03523014415853044
5120000000,-0.03507312170670988
5130000000,-0.03488823018452206
5140000000,-0.03467552705814909
5150000000,-0.03443510746627412
5160000000,-0.03416710485415988
5170000000,-0.03387169160667092
5180000000,-0.03354907968040194
5190000000,-0.03319952123497625
5200000000,-0.03282330926363152
5210000000,-0.03242077822311522
5220000000,-0.03199230466293586
5230000000,-0.03153830785401337
5240000000,-0.03105925041676335
5250000000,-0.0305556389485221
5260000000,-0.030028024650385
5270000000,-0.02947700395335509
5280000000,-0.02890321914374256
5290000000,-0.02830735898771557
5300000000,-0.02769015935491808
5310000000,-0.0270524038409938
5320000000,-0.02639492438887807
5330000000,-0.02571860190861748
5340000000,-0.02502436689561625
5350000000,-0.02431320004692137
5360000000,-0.02358613287543487
5370000000,-0.02284424832165702
5380000000,-0.02208868136264766
5390000000,-0.02132061961791024
5400000000,-0.02054130395177114
5410000000,-0.01975202907179739
5420000000,-0.01895414412292621
5430000000,-0.01814905327668067
5440000000,-0.01733821631504351
5450000000,-0.0165231492084525
5460000000,-0.01570542468718326
5470000000,-0.01488667280576465
5480000000,-0.01406858149941416
5490000000,-0.01325289713212098
5500000000,-0.0124414250354063
5510000000,-0.01163603003710854
5520000000,-0.01083863697927627
5530000000,-0.01005123122442361
5540000000,-0.009275859149090801
5550000000,-0.008514628623923834
5560000000,-0.00776970947912525
5570000000,-0.007043333954386703
5580000000,-0.00633779713211341
5590000000,-0.005655457352876694
5600000000,-0.004998736611938787
5610000000,-0.004370120935541917
5620000000,-0.003772160735884506
5630000000,-0.00320747114327092
5640000000,-0.002678732314274708
5650000000,-0.002188689714448211
5660000000,-0.001740154374080681
5670000000,-0.001336003115725371
5680000000,-0.0009791787517196813
5690000000,-0.0006726902503973576
